location,corr_coeff_min,negative_correlation_time_delay,corr_coeff_max,positive_correlation_time_delay,signal_length,column_name
Seychelles,-0.5592949218044418,2,0.06955638126545798,-404,624,C2_Flag
Hong Kong,-0.5582763833654313,189,0.24629965378297533,-28,624,H2_Testing policy
Japan,-0.5578320997135482,559,0.16229030252102658,-1,624,E2_Debt/contract relief
Ukraine,-0.5578106873004627,0,0.349071987621185,-245,624,C1_Flag
Colombia,-0.5577616934957307,103,0.23233422056476885,-336,624,C4_Flag
Guatemala,-0.5572736585026736,551,0.559282530472835,-1,624,H2_Testing policy
Suriname,-0.5571342262307795,416,0.09183976188848147,-58,624,C2_Flag
Myanmar,-0.5569266311331466,539,0.2844500108271244,-1,624,H6_Facial Coverings
Portugal,-0.5564892236414122,324,0.22462515923732232,-1,624,C5_Close public transport
Paraguay,-0.556450643202725,354,0.5993158962456651,-1,624,H6_Facial Coverings
Slovakia,-0.5563604420365199,327,0.5614076809173248,-1,624,H6_Facial Coverings
Lithuania,-0.5563280170174205,299,0.5160381286767876,-1,624,E2_Debt/contract relief
Portugal,-0.5558216492673215,287,0.4121224028318437,-1,624,H6_Facial Coverings
Suriname,-0.5545244811330515,468,0.09525831045666897,-4,624,C3_Cancel public events
Thailand,-0.5542945589357191,497,0.2472320355392288,-1,624,H8_Flag
Chile,-0.5540734898894185,448,0.47356082727872095,-1,624,stringency_index
Cape Verde,-0.5538459279621708,221,0.2592019620032771,-220,624,H6_Flag
Chile,-0.5536545171901309,455,0.41348023258381456,-1,624,C3_Cancel public events
Albania,-0.5536024334904834,369,0.11277877741490899,-1,624,E1_Income support
United States,-0.5532582959251059,322,0.26307260269000887,-1,624,H8_Protection of elderly people
Serbia,-0.5529525557169095,196,0.19213927910064735,-118,624,C7_Flag
Cuba,-0.5528297789443771,56,0.24313882747212462,-335,624,C7_Flag
Iraq,-0.5525750885598392,532,0.4315933800722798,-1,624,C6_Flag
Philippines,-0.5522250996114576,588,0.0656773079993078,-590,624,H3_Contact tracing
Angola,-0.5516602185036774,1,0.29294699445892136,-385,624,C8_International travel controls
Kuwait,-0.5514915685589206,473,0.5406680416793143,-1,624,E1_Income support
Uzbekistan,-0.5514212864877871,416,0.2117796494358582,-123,624,C4_Flag
Myanmar,-0.5511793645503921,91,0.07989631833834572,-1,624,H6_Flag
Portugal,-0.551077137663364,327,0.18403089115356658,-17,624,C1_Flag
Zimbabwe,-0.5506382654109174,526,0.20788271871796346,-1,624,C6_Stay at home requirements
Panama,-0.5506207875327463,289,0.44823049066552456,-1,624,E1_Income support
Chile,-0.5500930259576055,455,0.4103624759120867,-1,624,H8_Protection of elderly people
Rwanda,-0.5499983284357539,536,0.14486255790196045,-1,624,C3_Flag
Rwanda,-0.5494176556851675,45,0.16554219625373415,-420,624,H2_Testing policy
Georgia,-0.5492577795398481,291,0.2969879734601958,-26,624,C7_Restrictions on internal movement
Japan,-0.5491352523794737,22,0.26488458779393703,-426,624,C5_Flag
Chile,-0.5480589976024677,448,0.5700307961573828,-1,624,C4_Restrictions on gatherings
Argentina,-0.547781613285161,0,0.3031966641826733,-389,624,C7_Flag
Guatemala,-0.5473485219075082,525,0.44427874862310524,-1,624,H6_Facial Coverings
Uzbekistan,-0.5473391324030034,201,0.340614735594464,-1,624,C1_School closing
Belgium,-0.5473169092704965,88,0.24786817272252973,-186,624,C6_Flag
Australia,-0.5472106400882377,565,0.14301722649121187,-1,624,E1_Flag
Malaysia,-0.5470183306837003,546,0.3153321862600179,-1,624,C7_Restrictions on internal movement
Rwanda,-0.5468970456134761,526,0.2205437942860974,-1,624,H6_Facial Coverings
Colombia,-0.5466565723825592,495,0.3672820689560673,-1,624,C3_Cancel public events
United States,-0.546065066939156,341,0.3007940393894265,-1,624,C8_International travel controls
Timor,-0.5460143105188703,65,0.15842385735801956,-424,624,C4_Flag
Albania,-0.545849602183329,366,0.3396092083645707,-1,624,C4_Restrictions on gatherings
Bahrain,-0.5453515719213219,85,0.28373072210552197,-316,624,C8_International travel controls
Albania,-0.5452552818521745,360,0.36762182782378405,-1,624,E2_Debt/contract relief
Namibia,-0.5449619594924585,505,0.3680544656872219,-7,624,C4_Restrictions on gatherings
Lithuania,-0.5446931094351186,299,0.12067406430636084,-126,624,H3_Contact tracing
Panama,-0.5446869142338695,318,0.4115534572914982,-1,624,H8_Protection of elderly people
Georgia,-0.5445593173736551,306,0.4003482623689716,-19,624,C6_Stay at home requirements
Israel,-0.5444115251051265,362,0.260483486232573,-8,624,C3_Cancel public events
Chile,-0.5442646829594744,456,0.40727465159113524,-1,624,H1_Public information campaigns
Denmark,-0.5441178447808427,316,0.18448429446861664,-30,624,stringency_index
Poland,-0.5440046485160163,183,0.21873127071519752,-138,624,C3_Flag
Malta,-0.5437966102110106,376,0.29531634713817756,-1,624,C3_Cancel public events
Guatemala,-0.5433328141798118,214,0.27991434393282233,-275,624,C4_Flag
Myanmar,-0.5428546500805587,539,0.08383138502625606,-385,624,C7_Restrictions on internal movement
Austria,-0.5426171395762829,290,0.47895208920871996,-1,624,H8_Protection of elderly people
Italy,-0.5422405989420446,295,0.2929459857104502,-1,624,E1_Flag
Malaysia,-0.5420574676405201,587,0.08422204127207189,-1,624,C8_International travel controls
Albania,-0.5419966601847344,377,0.11151402487846969,-7,624,stringency_index
Austria,-0.5413943496568165,17,0.13991249547859697,-122,624,H8_Flag
Italy,-0.5409410027915331,296,0.29698613005281266,-1,624,C5_Flag
Ukraine,-0.5408276020550344,133,0.36397280788770253,-85,624,C2_Flag
Colombia,-0.540608205799813,299,0.2816726073023887,-198,624,H8_Flag
Turkey,-0.5405807066234217,126,0.27554041362541715,-131,624,C6_Flag
Senegal,-0.540551628095138,538,0.23667896924911097,-1,624,H1_Public information campaigns
Colombia,-0.5393808169518988,489,0.23188213372906255,-1,624,C4_Restrictions on gatherings
Canada,-0.5389887249000829,315,0.5086569189939393,-1,624,H6_Facial Coverings
Chile,-0.5389615991471991,441,0.48142507273719354,-1,624,C2_Workplace closing
Hungary,-0.538663330370746,329,0.312808413610561,-1,624,C2_Flag
Moldova,-0.5379238232399999,4,0.1358528855980472,-332,624,C6_Flag
Romania,-0.537570995556972,0,0.298982765382267,-250,624,C6_Flag
Italy,-0.5374438713288963,292,0.2890850167655741,-1,624,H8_Flag
Laos,-0.5372173559301644,102,0.056022428256420696,-483,624,C3_Flag
Laos,-0.5372173559301644,102,0.056022428256420696,-483,624,C4_Flag
Laos,-0.5372173559301644,102,0.056022428256420696,-483,624,C5_Flag
Italy,-0.5371526276519548,299,0.29687949724689694,-1,624,E1_Income support
Austria,-0.5371355107903573,285,0.5239138621234131,-1,624,H6_Facial Coverings
Benin,-0.5370165293356998,52,0.04988395552996889,-418,624,C3_Flag
Jordan,-0.536669774330008,409,0.22498391385192837,-47,624,H3_Contact tracing
Malaysia,-0.5364857320839874,550,0.16960539874526948,-1,624,C1_School closing
Ireland,-0.5364604368805651,155,0.19555126053510374,-199,624,C6_Flag
Ukraine,-0.5363392773072884,415,0.30595402535904775,-1,624,E1_Income support
Argentina,-0.5359971433859615,470,0.26270599237152964,-1,624,C6_Stay at home requirements
Ireland,-0.5359586109373142,163,0.1629165260599129,-200,624,C3_Flag
Morocco,-0.5358180129372366,330,0.09232746763121469,-251,624,C1_Flag
Romania,-0.5357295703319978,284,0.3042109233702797,-238,624,H2_Testing policy
Paraguay,-0.535646088952731,474,0.07100768752795733,-1,624,C2_Workplace closing
Jordan,-0.5350204707961257,409,0.3408141241786562,-2,624,stringency_index
France,-0.5344127576020522,6,0.2290204772575744,-235,624,H6_Flag
Suriname,-0.5340278970368846,474,0.32922917293737924,-1,624,C2_Workplace closing
Czechia,-0.5338967440437076,362,0.3644097913723726,-1,624,E1_Income support
Hong Kong,-0.5337993525483915,330,0.18135276365996764,-1,624,E2_Debt/contract relief
Rwanda,-0.5337273357861501,537,0.0517511043194081,-497,624,stringency_index
Japan,-0.5331326053566096,498,0.06310135623815817,-14,624,H8_Flag
Uzbekistan,-0.5330049358798479,435,0.3338683264296443,-92,624,H8_Flag
Colombia,-0.5329987836313841,0,0.2977143775304489,-418,624,C2_Flag
Poland,-0.5329840003607444,412,0.0822982606477307,-430,624,C8_International travel controls
Bangladesh,-0.5327232352102255,36,0.37830728729376584,-32,624,H3_Contact tracing
Lithuania,-0.5326509493656856,303,0.26962485218399107,-165,624,H2_Testing policy
Guatemala,-0.5324266538213333,551,0.3481299699355971,-1,624,C3_Cancel public events
South Sudan,-0.5323290376303896,248,0.13374618903353477,-109,624,C6_Flag
Philippines,-0.5321806356520209,0,0.22026548078815125,-231,624,C4_Flag
Lebanon,-0.5318613104436952,93,0.19778730246920231,-140,624,H8_Flag
Lebanon,-0.5318613104436952,93,0.19778730246920231,-140,624,C6_Flag
Bhutan,-0.5317877231544977,0,0.11410607496321354,-233,624,C5_Flag
Bangladesh,-0.5315818351224281,214,0.31072668074600895,-315,624,C3_Flag
Belgium,-0.5311798206961682,274,0.29256622867891846,-1,624,C4_Restrictions on gatherings
Laos,-0.531063116684308,547,0.015160095209227946,-511,624,H6_Facial Coverings
Seychelles,-0.5309438431778981,56,0.12408645358865077,-351,624,C8_International travel controls
Hong Kong,-0.5308201336625543,199,0.4093102392940026,-19,624,H6_Facial Coverings
Thailand,-0.5308061030515367,548,0.4270009158276464,-1,624,C4_Restrictions on gatherings
Australia,-0.530038659787877,565,0.21109005076354329,-1,624,C4_Restrictions on gatherings
Bosnia and Herzegovina,-0.5299398467738431,105,0.38330028179571346,-167,624,E1_Income support
Australia,-0.5299191128336813,565,0.17151006432518034,-1,624,C7_Restrictions on internal movement
Poland,-0.5298134721591371,194,0.22652796048861218,-27,624,H8_Protection of elderly people
Jordan,-0.5297803761173727,409,0.05614393185998824,-268,624,C8_International travel controls
Denmark,-0.5295194813069384,302,0.33353641704572456,-9,624,H8_Protection of elderly people
Cape Verde,-0.5294322542033119,447,0.24213188912612127,-1,624,C2_Workplace closing
Jordan,-0.5290643008518462,410,0.31360312084488606,-126,624,H2_Testing policy
Belgium,-0.5287097725889153,273,0.17253941176864804,-15,624,E1_Income support
Moldova,-0.5285738649439977,397,0.09230101938584762,-7,624,stringency_index
Uzbekistan,-0.5280594552568586,539,0.3703588598884551,-1,624,H6_Facial Coverings
Indonesia,-0.5276327823053645,524,0.48204376325943565,-1,624,C7_Restrictions on internal movement
Malta,-0.5271565231155986,374,0.16705027980776255,-1,624,H8_Protection of elderly people
India,-0.5269543433056324,461,0.16215963402957762,-457,624,E2_Debt/contract relief
Russia,-0.5267813509769789,308,0.2672546294353506,-1,624,C4_Restrictions on gatherings
Thailand,-0.5265297065526464,561,0.060231694197907776,-382,624,H3_Contact tracing
Suriname,-0.5264199212719763,468,0.07318837687164256,-5,624,C6_Flag
Timor,-0.5264140701916582,165,0.19094632609780032,-278,624,C5_Flag
Chile,-0.5261035510696273,0,0.2605034554027445,-133,624,C6_Flag
Belgium,-0.5259068154168346,274,0.24122281862472122,-1,624,H8_Protection of elderly people
Chile,-0.5257846603387998,455,0.43528322058624336,-1,624,C1_School closing
Croatia,-0.5256315578513895,149,0.3386713795265309,-124,624,C7_Flag
Mongolia,-0.525545202609164,168,0.0988983389138093,-347,624,C1_Flag
Lebanon,-0.5246301611226686,370,0.3289739168172284,-1,624,C3_Cancel public events
Morocco,-0.5246178531022666,507,0.09477004483098513,-5,624,H1_Flag
Nigeria,-0.5241294379808493,327,0.49377643027119883,-1,624,H6_Facial Coverings
Denmark,-0.5240724908304331,91,0.09955290978247679,-69,624,C4_Flag
Poland,-0.523902898753548,197,0.2348832928523077,-145,624,H6_Flag
Denmark,-0.5238796879904115,302,0.3666007894262541,-1,624,H2_Testing policy
Bangladesh,-0.5230735331511007,528,0.18052995976566577,-23,624,C8_International travel controls
Slovakia,-0.5221862551469364,300,0.4088218493181322,-1,624,H2_Testing policy
Romania,-0.5219961350081374,13,0.15285793619925708,-152,624,H6_Flag
Brazil,-0.5216775561180479,1,0.3907065743928157,-451,624,E1_Flag
Hungary,-0.5215691637445039,413,0.4286237881025182,-1,624,C8_International travel controls
United Kingdom,-0.5215587752042012,355,0.19086886807931525,-1,624,H1_Flag
Uruguay,-0.5214347262282854,450,0.05575257880910022,-456,624,E1_Income support
Jordan,-0.5212370807467389,189,0.11640641869168218,-139,624,C1_Flag
Hungary,-0.5211062927878851,243,0.2876690788272906,-138,624,C1_Flag
Morocco,-0.5209589219876449,558,0.03152878474770915,-163,624,stringency_index
Monaco,-0.5207403332032866,0,0.2621436270909225,-330,624,E1_Flag
Senegal,-0.520702902140968,545,0.14969077209732992,-1,624,H3_Contact tracing
Lebanon,-0.5205203780979274,371,0.4719998754919022,-2,624,stringency_index
Kuwait,-0.5203142113443948,504,0.4281664887828492,-1,624,C1_School closing
Malta,-0.5201092140682739,369,0.4434420174127611,-1,624,C4_Restrictions on gatherings
Hong Kong,-0.5199119749123399,194,0.30861034086846256,-148,624,stringency_index
Kuwait,-0.5196989453962038,502,0.46002644604018456,-1,624,C3_Cancel public events
Colombia,-0.5192924733797922,0,0.35745914691746833,-418,624,C7_Flag
Luxembourg,-0.519224947953638,292,0.16667340878133133,-1,624,H3_Contact tracing
Jordan,-0.5191487790917789,266,0.268156090056244,-1,624,C4_Restrictions on gatherings
Timor,-0.5188851055699417,169,0.19413593668489634,-291,624,C2_Flag
South Africa,-0.5187737861127584,538,0.29541219067785657,-1,624,H3_Contact tracing
Chile,-0.518087559832884,366,0.5883435994923569,-45,624,C5_Close public transport
Luxembourg,-0.5178867682213444,293,0.1728413814762323,-1,624,H1_Public information campaigns
South Africa,-0.5177520898979853,313,0.39713279779318605,-1,624,C5_Close public transport
Jamaica,-0.5174457863776957,402,0.49503766846658076,-1,624,C2_Workplace closing
Rwanda,-0.5173378626504108,537,0.08953771254760814,-1,624,C2_Workplace closing
Italy,-0.5173217270731669,294,0.2800782951174607,-1,624,C3_Cancel public events
Mexico,-0.5171348793918256,0,0.1339603703882579,-301,624,C7_Flag
Mexico,-0.5171348793918256,0,0.1339603703882579,-301,624,C4_Flag
Morocco,-0.5171160970379581,559,0.3214647605110174,-1,624,H1_Public information campaigns
Bhutan,-0.5169973874838585,85,0.21592424126633722,-6,624,C1_School closing
Iraq,-0.5168177112735809,473,0.5797510856568993,-1,624,E1_Income support
Iraq,-0.5168177112735809,473,0.5797510856568993,-1,624,E2_Debt/contract relief
Iran,-0.5166701567904114,451,0.511939928314751,-1,624,C8_International travel controls
Indonesia,-0.5165588848515844,531,0.5232226000740517,-1,624,H3_Contact tracing
Mexico,-0.5163062783804012,0,0.14036824967666836,-301,624,C2_Flag
Colombia,-0.5161657206555321,476,0.37929669105088715,-1,624,H3_Contact tracing
Chile,-0.5160962683459575,439,0.45909964336189235,-40,624,H6_Facial Coverings
India,-0.5160145522613588,454,0.35854414606877516,-1,624,H8_Protection of elderly people
Panama,-0.5155881400609903,289,0.4577675240296167,-1,624,E2_Debt/contract relief
Iraq,-0.515552838725177,0,0.37329496453395744,-440,624,H3_Contact tracing
Morocco,-0.5153959569108593,559,0.4060195237861036,-1,624,H2_Testing policy
Ukraine,-0.5152549740509469,147,0.3496536236521354,-223,624,C3_Flag
Georgia,-0.5151691802735243,413,0.14392372508689102,-1,624,C2_Flag
South Africa,-0.514514398720353,534,0.29038090698955615,-1,624,H1_Public information campaigns
Algeria,-0.5143848597466679,545,0.4220844027016262,-1,624,H1_Public information campaigns
Argentina,-0.5139878940831567,0,0.24525974526376232,-219,624,C5_Flag
Nepal,-0.5132660214622569,474,0.306635600549789,-20,624,E1_Income support
Australia,-0.5127976320034353,590,0.28320996795262426,-1,624,stringency_index
Lebanon,-0.512764515929913,328,0.4363237075738186,-168,624,H2_Testing policy
Denmark,-0.5127592849292752,304,0.3748667965820321,-38,624,C2_Workplace closing
Belgium,-0.5126745775998794,277,0.26358546910313885,-1,624,H3_Contact tracing
Czechia,-0.5126628922897338,0,0.22943391242271816,-352,624,C5_Flag
Austria,-0.5125672631994633,33,0.24801810232589103,-259,624,C2_Flag
Cape Verde,-0.5125065179531795,250,0.25467967807022845,-94,624,C7_Restrictions on internal movement
Iraq,-0.5121388297052732,508,0.5170183920588315,-1,624,H6_Facial Coverings
Poland,-0.5119455100556852,281,0.4545029571330196,-1,624,E1_Income support
Romania,-0.5108207243498933,292,0.30236280703822516,-20,624,E2_Debt/contract relief
Ukraine,-0.5106236678977478,415,0.16193512601751028,-1,624,C1_School closing
Cape Verde,-0.5104252249665935,322,0.3373339824274638,-93,624,C2_Flag
Suriname,-0.51008809429214,485,0.2973583602724811,-1,624,E1_Income support
Malaysia,-0.5095797589087593,356,0.18960931530241976,-6,624,C1_Flag
Tunisia,-0.5094721540432184,532,0.2364766744809059,-3,624,E1_Income support
United States,-0.5093586582311015,315,0.3259313453964564,-2,624,E1_Income support
Argentina,-0.509331146542313,470,0.19901598611246338,-1,624,C2_Workplace closing
Vietnam,-0.5088485951414328,246,0.259577115849143,-1,624,C7_Restrictions on internal movement
United States,-0.5078477263256123,330,0.33660340612911194,-1,624,C1_School closing
Myanmar,-0.5075738448665347,539,0.021653580599523017,-359,624,C5_Close public transport
Nigeria,-0.5075178919188085,313,0.38339723988799046,-1,624,C5_Flag
Nigeria,-0.5075178919188085,313,0.38339723988799046,-1,624,C6_Flag
Nigeria,-0.5075178919188085,313,0.38339723988799046,-1,624,C2_Flag
Fiji,-0.507064316664673,538,0.4071595927371969,-1,624,C3_Cancel public events
India,-0.5068857827968073,454,0.4037934826445298,-1,624,C6_Stay at home requirements
Timor,-0.5057556002049,168,0.22625522624913488,-275,624,H2_Testing policy
Saudi Arabia,-0.505406720483074,125,0.2266050272054275,-65,624,C7_Flag
Panama,-0.5053634842340483,327,0.4340123543593132,-1,624,H3_Contact tracing
Monaco,-0.5050871503118206,361,0.2002187253259537,-1,624,H1_Public information campaigns
Albania,-0.5041478967214724,384,0.10888182601885872,-179,624,C1_School closing
Ukraine,-0.5036002466762519,116,0.3948260632822498,-111,624,H8_Flag
Argentina,-0.5033290300981176,93,0.44797559546870774,-284,624,C4_Flag
Venezuela,-0.5031600236033127,268,0.4642646495195729,-171,624,C5_Flag
Romania,-0.5031498124556838,233,0.5597329981852643,-16,624,H6_Facial Coverings
Croatia,-0.5028346225634928,299,0.4092124375650581,-1,624,H6_Facial Coverings
Monaco,-0.5027881552144682,361,0.2187369535876015,-1,624,C4_Restrictions on gatherings
Denmark,-0.5022325371070572,0,0.2558213443290331,-301,624,C1_Flag
